DEPT,GR,RHOB,DT,ILD,SP,CALD,DRHO
1732.0,108.42,2.52,83.68,4.85,-35.14,8.07,0.06
1732.5,106.54,2.48,85.23,4.54,-36.92,8.07,0.03
1733.0,105.28,2.44,89.64,4.14,-39.56,8.08,0.01
1733.5,103.65,2.43,94.32,3.79,-41.15,8.08,0.01
1734.0,101.77,2.43,96.01,3.54,-41.88,8.08,0.02
1734.5,102.97,2.44,94.97,3.43,-43.13,8.08,0.03
1735.0,101.14,2.43,93.07,3.43,-44.96,8.07,0.03
1735.5,88.85,2.4,91.94,3.5,-45.9,8.07,0.03
1736.0,73.62,2.38,91.52,3.61,-44.56,8.07,0.03
1736.5,72.29,2.39,91.34,3.8,-40.99,8.08,0.02
1737.0,78.57,2.41,91.67,4.09,-36.94,8.07,0.02
1737.5,85.02,2.43,91.97,4.44,-34.04,8.07,0.02
1738.0,95.85,2.46,91.67,4.68,-32.34,8.07,0.03
1738.5,102.58,2.46,91.32,4.67,-31.45,8.05,0.03
1739.0,102.97,2.46,91.29,4.42,-31.07,8.03,0.03
1739.5,99.77,2.47,91.12,4.05,-31.35,8.0,0.03
1740.0,94.71,2.46,91.14,3.72,-32.7,8.0,0.03
1740.5,93.98,2.45,91.44,3.51,-35.35,8.0,0.04
1741.0,95.27,2.43,91.53,3.4,-39.47,8.0,0.04
1741.5,90.75,2.39,91.88,3.31,-43.55,8.0,0.04
1742.0,80.3,2.37,92.8,3.18,-45.02,8.0,0.03
1742.5,79.81,2.39,93.29,3.05,-44.14,8.0,0.03
1743.0,88.09,2.43,93.63,2.96,-43.34,8.0,0.03
1743.5,90.16,2.44,92.87,2.91,-44.42,8.0,0.03
1744.0,83.82,2.41,91.34,2.91,-47.82,8.0,0.02
1744.5,78.1,2.35,90.26,2.92,-52.18,8.0,0.0
1745.0,69.9,2.29,89.82,2.89,-55.42,8.0,-0.0
1745.5,56.43,2.24,89.83,2.79,-57.28,8.0,0.0
1746.0,48.41,2.24,89.99,2.63,-58.19,8.0,0.01
1746.5,46.32,2.27,90.49,2.47,-58.62,8.0,0.04
1747.0,42.63,2.32,90.41,2.37,-58.85,8.0,0.05
1747.5,38.0,2.36,89.29,2.33,-59.14,8.0,0.05
1748.0,38.19,2.37,87.26,2.37,-59.61,8.0,0.03
1748.5,41.51,2.34,84.48,2.42,-60.04,8.0,0.01
1749.0,45.12,2.29,82.78,2.43,-60.09,8.0,0.01
1749.5,47.7,2.28,83.82,2.36,-59.53,8.0,0.03
1750.0,49.55,2.3,86.64,2.25,-58.67,8.0,0.05
1750.5,53.23,2.31,89.84,2.15,-58.12,8.0,0.05
1751.0,54.4,2.3,92.01,2.09,-58.3,8.0,0.03
1751.5,54.98,2.27,92.3,2.08,-59.06,8.0,0.01
1752.0,58.45,2.26,91.71,2.09,-59.95,8.0,0.01
1752.5,64.07,2.25,91.39,2.11,-60.51,8.0,0.01
1753.0,67.8,2.25,91.87,2.13,-60.45,8.0,0.02
1753.5,62.56,2.26,92.52,2.15,-59.69,8.0,0.03
1754.0,55.19,2.28,92.37,2.17,-58.53,8.0,0.04
1754.5,52.21,2.29,91.89,2.17,-57.19,8.0,0.04
1755.0,54.95,2.32,91.67,2.14,-55.9,8.0,0.05
1755.5,59.56,2.33,91.42,2.08,-55.32,8.0,0.04
1756.0,61.76,2.33,90.74,2.02,-56.33,8.0,0.03
1756.5,62.6,2.3,90.07,1.97,-58.4,8.0,0.03
1757.0,57.07,2.26,90.19,1.94,-60.13,8.0,0.03
1757.5,47.61,2.23,90.54,1.92,-61.12,8.0,0.03
1758.0,44.62,2.21,90.79,1.92,-61.31,8.0,0.02
1758.5,46.44,2.22,91.69,1.91,-60.43,8.0,0.03
1759.0,46.47,2.26,92.77,1.9,-58.28,8.0,0.04
1759.5,51.66,2.32,93.52,1.87,-55.48,8.0,0.06
1760.0,66.71,2.38,94.22,1.85,-53.84,8.0,0.06
1760.5,78.48,2.38,94.15,1.83,-54.74,8.0,0.05
1761.0,80.23,2.31,92.99,1.8,-57.52,8.0,0.03
1761.5,67.25,2.25,91.8,1.74,-60.41,8.0,0.03
1762.0,48.61,2.23,91.81,1.65,-62.29,8.0,0.04
1762.5,40.44,2.23,92.8,1.56,-63.15,8.0,0.05
1763.0,41.22,2.23,94.04,1.49,-63.45,8.0,0.05
1763.5,40.66,2.23,94.6,1.46,-63.47,8.0,0.05
1764.0,37.83,2.23,94.62,1.45,-63.4,8.0,0.04
1764.5,36.71,2.24,94.27,1.47,-63.33,8.0,0.05
1765.0,34.83,2.25,93.6,1.5,-63.31,8.0,0.07
1765.5,35.32,2.26,93.42,1.53,-63.24,8.0,0.08
1766.0,39.9,2.25,93.7,1.58,-63.07,8.01,0.07
1766.5,41.4,2.23,93.74,1.66,-62.73,8.03,0.05
1767.0,38.41,2.24,93.73,1.77,-62.1,8.03,0.05
1767.5,37.81,2.28,93.84,1.91,-60.97,8.03,0.07
1768.0,43.14,2.31,93.12,2.07,-59.34,8.03,0.08
1768.5,52.51,2.34,92.11,2.24,-57.42,8.03,0.07
1769.0,63.75,2.36,91.65,2.46,-55.51,8.03,0.06
1769.5,70.36,2.37,91.08,2.71,-53.92,8.03,0.06
1770.0,75.46,2.36,90.2,3.03,-52.55,8.03,0.07
1770.5,80.24,2.34,89.88,3.36,-50.87,8.03,0.06
1771.0,82.68,2.35,90.07,3.62,-48.21,8.03,0.07
1771.5,79.99,2.4,91.12,3.83,-44.19,8.03,0.08
1772.0,77.79,2.47,92.31,4.06,-39.17,8.03,0.08
1772.5,83.51,2.51,92.5,4.36,-34.45,8.03,0.05
1773.0,95.13,2.53,92.01,4.76,-31.15,8.03,0.02
1773.5,106.69,2.53,91.12,5.26,-29.36,8.03,0.01
1774.0,114.97,2.53,90.37,5.8,-28.63,8.03,0.01
1774.5,109.64,2.52,89.78,6.22,-28.62,8.03,0.0
1775.0,99.69,2.5,89.07,6.37,-28.75,8.0,0.01
1775.5,97.57,2.5,88.71,6.1,-29.0,8.0,0.01
1776.0,95.55,2.51,88.64,5.51,-29.65,8.0,0.01
1776.5,94.74,2.52,88.41,4.86,-31.21,7.95,0.02
1777.0,98.5,2.52,87.73,4.12,-34.54,7.95,0.02
1777.5,101.6,2.48,87.04,3.51,-39.92,7.95,0.01
1778.0,97.71,2.4,87.03,3.05,-46.19,7.95,0.0
1778.5,88.36,2.33,87.41,2.71,-51.46,7.95,0.0
1779.0,78.67,2.29,88.39,2.44,-54.79,7.95,0.02
1779.5,69.56,2.28,90.19,2.24,-56.2,7.95,0.03
1780.0,65.3,2.29,92.12,2.1,-56.52,7.95,0.04
1780.5,66.73,2.31,93.22,2.02,-56.61,7.95,0.04
1781.0,63.74,2.32,93.12,1.99,-56.84,7.95,0.04
1781.5,59.01,2.31,92.6,2.0,-57.23,7.95,0.05
1782.0,60.45,2.3,92.06,2.03,-57.68,7.95,0.05
1782.5,66.96,2.29,91.55,2.09,-58.02,7.95,0.06
1783.0,70.24,2.29,91.74,2.16,-58.19,7.95,0.07
1783.5,64.91,2.29,92.37,2.25,-58.09,7.95,0.07
1784.0,60.41,2.29,92.76,2.34,-57.41,7.95,0.06
1784.5,62.41,2.31,92.8,2.41,-55.88,7.95,0.06
1785.0,64.99,2.37,92.99,2.45,-53.47,7.95,0.06
1785.5,70.87,2.42,93.1,2.48,-51.31,7.95,0.04
1786.0,80.58,2.43,92.76,2.5,-51.08,7.95,0.03
1786.5,84.04,2.4,92.07,2.5,-52.68,7.95,0.03
1787.0,76.7,2.34,91.71,2.47,-54.78,7.95,0.03
1787.5,70.31,2.31,91.65,2.41,-56.41,7.95,0.04
1788.0,70.97,2.3,91.49,2.34,-57.41,7.95,0.04
1788.5,70.67,2.3,91.3,2.3,-57.92,7.95,0.05
1789.0,69.62,2.32,91.26,2.3,-58.15,7.95,0.06
1789.5,67.89,2.34,90.84,2.33,-58.23,7.95,0.07
1790.0,64.09,2.37,89.91,2.4,-58.26,7.95,0.08
1790.5,62.82,2.4,88.43,2.46,-58.37,7.99,0.08
1791.0,60.86,2.43,86.61,2.51,-58.52,8.03,0.08
1791.5,54.31,2.44,84.9,2.54,-58.61,8.08,0.05
1792.0,49.0,2.44,83.2,2.52,-58.72,8.08,0.04
1792.5,50.29,2.43,81.45,2.47,-58.95,8.07,0.04
1793.0,56.08,2.42,80.6,2.39,-59.34,8.08,0.05
1793.5,60.22,2.39,81.43,2.3,-59.85,8.08,0.05
1794.0,59.99,2.36,83.05,2.22,-60.31,8.07,0.04
1794.5,60.77,2.32,84.71,2.13,-60.6,8.08,0.03
1795.0,62.22,2.31,86.57,2.07,-60.73,8.08,0.03
1795.5,65.25,2.32,88.04,2.03,-60.7,8.07,0.05
1796.0,70.11,2.34,89.21,2.03,-60.67,8.08,0.05
1796.5,69.69,2.36,90.07,2.08,-60.78,8.08,0.05
1797.0,67.01,2.37,90.24,2.19,-60.88,8.07,0.04
1797.5,64.07,2.37,89.36,2.34,-60.97,8.08,0.05
1798.0,61.18,2.38,88.16,2.54,-60.9,8.08,0.07
1798.5,57.15,2.4,87.36,2.75,-60.7,8.07,0.07
1799.0,51.46,2.43,86.68,2.94,-60.61,8.07,0.06
1799.5,47.56,2.47,85.15,3.08,-60.64,8.07,0.04
1800.0,45.95,2.5,82.6,3.12,-60.74,8.07,0.05
1800.5,47.11,2.52,79.62,3.02,-60.83,8.08,0.06
1801.0,47.64,2.52,76.44,2.83,-60.84,8.08,0.05
1801.5,48.23,2.48,73.21,2.57,-60.95,8.08,0.04
1802.0,50.15,2.42,71.16,2.32,-61.25,8.07,0.05
1802.5,50.42,2.36,72.0,2.09,-61.6,8.08,0.05
1803.0,46.17,2.32,76.27,1.9,-61.89,8.07,0.05
1803.5,43.6,2.28,82.3,1.77,-62.11,8.07,0.04
1804.0,44.4,2.26,86.86,1.68,-62.22,8.08,0.03
1804.5,46.15,2.25,89.05,1.64,-62.17,8.08,0.03
1805.0,49.03,2.26,89.72,1.62,-62.09,8.08,0.03
1805.5,46.13,2.25,88.6,1.63,-61.9,8.07,0.03
1806.0,43.84,2.24,86.47,1.66,-61.5,8.08,0.03
1806.5,46.66,2.25,86.71,1.73,-60.81,8.08,0.02
1807.0,48.23,2.24,87.85,1.82,-59.5,8.08,0.02
1807.5,49.28,2.22,88.2,1.94,-56.58,8.08,0.02
1808.0,52.93,2.22,89.68,2.08,-50.84,8.15,0.02
1808.5,65.31,2.24,90.32,2.25,-42.11,8.28,0.05
1809.0,88.33,2.3,90.12,2.44,-32.56,8.42,0.11
1809.5,113.47,2.32,92.96,2.64,-25.47,9.19,0.14
1810.0,123.91,2.24,94.93,2.84,-21.61,9.14,0.11
1810.5,117.75,2.16,96.65,3.0,-19.77,9.09,0.12
1811.0,107.26,2.19,101.95,3.13,-18.98,9.12,0.2
1811.5,103.6,2.22,105.63,3.19,-18.67,8.75,0.25
1812.0,104.94,2.19,108.29,3.18,-18.51,8.38,0.27
1812.5,113.41,2.19,111.33,3.14,-18.26,8.45,0.32
1813.0,126.35,2.27,111.07,3.08,-17.81,8.45,0.37
1813.5,130.43,2.29,107.38,3.05,-17.47,8.33,0.34
1814.0,124.51,2.3,113.0,3.11,-17.62,8.69,0.26
1814.5,125.71,2.28,129.19,3.23,-18.38,9.04,0.19
1815.0,135.98,2.19,132.13,3.42,-19.12,8.67,0.14
1815.5,153.17,2.09,127.3,3.66,-19.08,8.7,0.12
1816.0,170.58,2.03,123.85,3.88,-18.35,8.72,0.13
1816.5,169.28,2.09,112.34,4.15,-17.18,8.15,0.2
1817.0,146.42,2.26,93.74,4.58,-15.73,8.15,0.24
1817.5,119.16,2.4,85.29,5.22,-14.52,8.15,0.17
1818.0,106.64,2.5,85.97,6.13,-13.76,8.15,0.09
1818.5,102.75,2.56,88.57,7.32,-13.32,8.15,0.06
1819.0,91.8,2.6,94.03,8.56,-13.25,8.15,0.04
1819.5,81.22,2.62,99.46,9.48,-13.4,8.15,0.03
1820.0,79.07,2.64,94.3,9.87,-13.87,8.15,0.02
1820.5,79.39,2.65,88.67,9.78,-14.55,8.15,0.01
1821.0,84.2,2.64,86.25,9.49,-15.18,8.17,0.0
1821.5,92.52,2.6,83.63,9.18,-15.75,8.18,-0.0
1822.0,95.92,2.57,81.26,8.91,-16.28,8.19,0.0
1822.5,97.18,2.55,79.61,8.72,-16.76,8.19,0.0
1823.0,97.15,2.55,80.59,8.62,-17.19,8.19,0.0
1823.5,98.34,2.56,82.86,8.62,-17.45,8.19,0.0
1824.0,97.49,2.57,84.07,8.69,-17.53,8.19,0.01
1824.5,90.88,2.58,84.34,8.76,-17.7,8.21,0.02
1825.0,82.84,2.58,84.87,8.84,-18.16,8.22,0.01
1825.5,80.08,2.57,84.81,8.91,-18.78,8.22,0.01
1826.0,80.19,2.57,84.13,8.96,-19.24,8.23,0.01
1826.5,77.33,2.58,83.22,8.96,-19.4,8.22,0.02
1827.0,76.71,2.58,82.28,8.92,-19.26,8.23,0.02
1827.5,80.62,2.59,81.52,8.83,-18.8,8.23,0.03
1828.0,83.98,2.59,80.58,8.71,-18.05,8.22,0.02
1828.5,85.18,2.57,79.72,8.62,-17.06,8.22,0.01
1829.0,86.67,2.57,79.32,8.57,-15.81,8.23,0.02
1829.5,85.14,2.57,79.49,8.59,-14.29,8.23,0.04
1830.0,82.57,2.57,79.87,8.69,-12.83,8.23,0.05
1830.5,80.3,2.57,80.58,8.92,-11.83,8.23,0.05
1831.0,77.61,2.58,81.32,9.31,-11.38,8.22,0.03
1831.5,79.53,2.59,81.68,9.91,-11.31,8.22,0.02
1832.0,87.29,2.63,82.09,10.61,-11.4,8.23,0.02
1832.5,90.94,2.67,82.26,11.24,-11.72,8.23,0.02
1833.0,91.6,2.69,82.04,11.66,-12.41,8.23,0.03
1833.5,88.3,2.71,77.79,11.49,-12.96,8.23,0.03
1834.0,82.89,2.7,69.18,10.71,-13.16,8.23,0.01
1834.5,83.95,2.67,65.57,9.71,-12.91,8.22,-0.01
1835.0,95.85,2.64,65.89,8.71,-12.16,8.23,-0.01
1835.5,110.19,2.63,68.73,7.76,-11.61,8.23,-0.0
1836.0,114.31,2.62,75.51,6.93,-11.64,8.23,0.01
1836.5,121.45,2.61,81.28,6.18,-12.17,8.3,0.02
1837.0,133.59,2.59,85.93,5.58,-12.26,8.32,0.01
1837.5,133.89,2.58,92.06,5.21,-11.64,8.33,0.0
1838.0,129.74,2.57,98.98,5.03,-11.38,8.45,0.0
1838.5,129.27,2.57,102.13,4.98,-11.94,8.38,0.02
1839.0,126.57,2.57,102.2,4.99,-12.71,8.3,0.04
1839.5,123.9,2.58,102.02,5.0,-12.92,8.3,0.05
1840.0,125.68,2.61,102.22,4.94,-12.85,8.3,0.07
1840.5,125.23,2.65,102.35,4.81,-12.9,8.15,0.09
1841.0,120.71,2.67,102.75,4.66,-12.67,8.15,0.1
1841.5,121.71,2.63,102.67,4.53,-12.3,8.15,0.09
1842.0,124.38,2.59,102.36,4.48,-11.73,8.25,0.07
1842.5,128.7,2.57,101.75,4.54,-11.8,8.1,0.08
1843.0,136.27,2.56,102.07,4.73,-12.28,7.95,0.13
1843.5,145.17,2.54,103.42,5.01,-12.9,7.95,0.14
1844.0,150.05,2.53,103.62,5.33,-13.46,7.95,0.1
1844.5,131.02,2.54,103.63,5.72,-14.19,7.95,0.06
1845.0,102.66,2.56,102.91,6.14,-15.24,7.95,0.04
1845.5,89.25,2.56,98.82,6.66,-16.66,7.95,0.04
1846.0,82.24,2.54,90.65,7.13,-18.9,7.93,0.03
1846.5,76.62,2.53,82.66,7.32,-22.28,7.9,0.03
1847.0,71.33,2.51,79.81,7.14,-26.46,7.88,0.04
1847.5,61.54,2.5,79.71,6.54,-30.9,7.88,0.05
1848.0,55.22,2.51,80.97,5.8,-35.28,7.88,0.08
1848.5,55.66,2.51,81.89,5.05,-39.01,7.88,0.09
1849.0,58.24,2.48,82.19,4.42,-41.81,7.88,0.09
1849.5,54.96,2.44,82.07,4.02,-44.26,7.88,0.08
1850.0,47.81,2.39,82.02,3.74,-46.83,7.88,0.08
1850.5,46.12,2.37,82.78,3.5,-49.47,7.9,0.07
1851.0,45.58,2.36,84.73,3.32,-51.81,7.92,0.07
1851.5,46.54,2.35,86.7,3.15,-53.53,7.92,0.07
1852.0,51.9,2.36,87.97,3.0,-54.5,7.92,0.07
1852.5,60.02,2.36,88.38,2.88,-54.71,7.92,0.07
1853.0,64.63,2.35,87.72,2.78,-54.63,7.92,0.07
1853.5,61.71,2.34,87.23,2.69,-54.92,7.92,0.07
1854.0,58.7,2.33,87.16,2.62,-55.57,7.92,0.07
1854.5,58.84,2.32,87.18,2.55,-56.25,7.92,0.07
1855.0,58.17,2.31,87.38,2.48,-56.73,7.92,0.06
1855.5,55.73,2.31,87.91,2.4,-56.93,7.92,0.05
1856.0,58.63,2.3,88.48,2.32,-57.08,7.92,0.05
1856.5,60.55,2.29,89.02,2.23,-57.54,7.92,0.05
1857.0,52.38,2.28,89.58,2.14,-58.18,7.93,0.04
1857.5,46.03,2.27,89.77,2.07,-58.67,7.93,0.04
1858.0,45.0,2.27,89.96,2.04,-58.86,7.92,0.03
1858.5,45.01,2.28,89.94,2.03,-58.85,7.92,0.03
1859.0,46.16,2.28,89.61,2.07,-58.77,7.92,0.03
1859.5,50.83,2.28,89.46,2.15,-58.32,7.92,0.03
1860.0,57.15,2.3,89.59,2.27,-57.08,7.93,0.03
1860.5,59.4,2.33,89.79,2.4,-54.88,7.92,0.04
1861.0,64.59,2.39,89.86,2.58,-51.64,7.92,0.05
1861.5,75.42,2.41,90.61,2.83,-48.55,7.93,0.05
1862.0,82.01,2.39,91.97,3.14,-47.17,7.93,0.05
1862.5,78.41,2.39,92.72,3.37,-47.0,7.92,0.05
1863.0,78.96,2.41,92.77,3.36,-46.61,7.93,0.04
1863.5,87.2,2.43,92.77,3.16,-45.66,7.93,0.03
1864.0,92.3,2.43,92.42,2.88,-45.12,7.92,0.03
1864.5,91.91,2.4,92.16,2.62,-45.76,7.92,0.03
1865.0,88.03,2.35,92.85,2.41,-47.8,7.92,0.04
1865.5,78.21,2.32,94.04,2.22,-51.09,7.92,0.05
1866.0,63.6,2.3,94.62,2.05,-54.73,7.92,0.08
1866.5,50.9,2.31,94.82,1.91,-57.32,7.92,0.1
1867.0,52.12,2.29,94.82,1.81,-58.63,7.92,0.08
1867.5,66.57,2.27,94.3,1.75,-59.09,7.92,0.07
1868.0,76.58,2.28,93.94,1.75,-59.2,7.92,0.08
1868.5,72.81,2.27,93.72,1.77,-59.25,7.94,0.08
1869.0,64.63,2.25,93.32,1.82,-59.33,7.96,0.07
1869.5,57.16,2.24,92.77,1.85,-59.4,8.0,0.06
1870.0,52.42,2.24,91.89,1.86,-59.3,8.0,0.05
1870.5,54.29,2.25,91.39,1.86,-59.03,8.0,0.04
1871.0,59.37,2.27,91.74,1.85,-58.67,8.0,0.05
1871.5,59.61,2.28,92.57,1.84,-58.33,8.0,0.06
1872.0,54.36,2.28,93.29,1.85,-58.08,8.0,0.06
1872.5,52.53,2.26,93.32,1.91,-57.87,8.0,0.05
1873.0,53.64,2.24,93.24,2.02,-57.47,8.0,0.03
1873.5,49.98,2.23,93.62,2.19,-56.14,8.03,0.03
1874.0,46.29,2.25,94.67,2.43,-52.64,8.09,0.03
1874.5,50.5,2.31,95.75,2.75,-45.91,8.15,0.03
1875.0,63.71,2.41,96.28,3.15,-36.69,8.21,0.03
1875.5,83.8,2.53,96.25,3.65,-28.09,8.22,0.02
1876.0,101.38,2.57,95.15,4.22,-21.99,8.23,0.01
1876.5,108.45,2.58,93.39,4.99,-18.32,8.25,0.01
1877.0,103.49,2.57,91.94,5.79,-16.25,8.25,0.01
1877.5,99.89,2.57,91.19,6.33,-15.14,8.25,0.01
1878.0,98.68,2.57,91.17,6.47,-14.47,8.25,0.0
1878.5,100.45,2.58,91.64,6.27,-13.95,8.25,0.0
1879.0,108.83,2.59,92.01,6.0,-13.48,8.25,0.01
1879.5,114.93,2.6,92.05,5.79,-13.13,8.25,0.02
1880.0,114.39,2.59,92.29,5.69,-12.94,8.25,0.02
1880.5,110.62,2.56,92.78,5.7,-12.87,8.3,0.0
1881.0,108.83,2.53,93.39,5.74,-12.86,8.32,-0.0
1881.5,104.44,2.48,94.12,5.82,-12.85,8.33,0.0
1882.0,99.31,2.46,96.53,5.9,-12.76,8.33,0.02
1882.5,103.12,2.47,100.42,6.0,-12.5,8.35,0.03
1883.0,108.98,2.5,103.47,6.14,-12.11,8.37,0.04
1883.5,112.53,2.55,104.89,6.28,-11.76,8.38,0.04
1884.0,114.7,2.57,103.86,6.43,-11.63,8.38,0.04
1884.5,112.54,2.56,100.96,6.58,-11.66,8.37,0.02
1885.0,111.6,2.55,98.95,6.73,-11.68,8.38,0.0
1885.5,110.77,2.55,98.15,6.89,-11.61,8.38,0.0
1886.0,111.55,2.55,97.84,7.01,-11.47,8.4,0.01
1886.5,115.16,2.53,97.56,7.04,-11.42,8.43,0.01
1887.0,114.83,2.52,94.93,6.95,-11.45,8.45,0.01
1887.5,116.43,2.53,92.22,6.78,-11.58,8.45,0.02
1888.0,120.59,2.54,93.46,6.52,-11.76,8.46,0.03
1888.5,120.52,2.53,94.55,6.27,-11.92,8.48,0.03
1889.0,120.43,2.5,93.87,6.06,-12.14,8.52,0.02
1889.5,121.2,2.47,92.56,5.89,-12.51,8.52,0.02
1890.0,123.61,2.44,93.57,5.73,-13.22,8.53,0.05
1890.5,120.74,2.42,97.03,5.53,-14.05,8.53,0.1
1891.0,107.8,2.41,99.01,5.27,-14.61,8.53,0.14
1891.5,98.53,2.39,101.29,5.06,-14.84,8.48,0.15
1892.0,98.27,2.38,101.61,4.93,-14.89,8.43,0.13
1892.5,105.12,2.35,97.64,4.92,-14.78,8.37,0.13
1893.0,109.7,2.33,99.85,5.04,-14.58,8.15,0.15
1893.5,111.25,2.36,106.7,5.2,-14.44,8.15,0.21
1894.0,113.39,2.41,107.41,5.4,-14.78,8.15,0.23
1894.5,118.27,2.45,106.15,5.58,-16.01,8.1,0.19
1895.0,119.63,2.47,103.1,5.77,-18.11,8.1,0.1
1895.5,108.33,2.48,96.2,6.0,-20.9,8.1,0.04
1896.0,91.86,2.49,90.27,6.32,-23.69,8.1,0.01
1896.5,84.07,2.49,86.11,6.72,-25.75,8.1,0.0
1897.0,84.57,2.48,83.32,7.1,-26.88,8.1,0.0
1897.5,85.55,2.49,84.94,7.4,-27.21,8.09,0.0
1898.0,83.43,2.49,91.16,7.57,-26.83,8.08,0.0
1898.5,83.26,2.51,92.33,7.64,-25.59,8.08,0.01
1899.0,85.85,2.53,88.61,7.68,-23.48,8.07,0.02
1899.5,87.33,2.57,86.24,7.77,-20.78,8.07,0.02
1900.0,89.21,2.63,85.12,7.94,-18.24,8.08,0.02
1900.5,94.95,2.64,84.43,8.16,-16.42,8.08,0.02
1901.0,105.29,2.63,84.38,8.35,-15.37,8.08,0.01
1901.5,111.43,2.61,84.75,8.44,-14.78,8.08,0.02
1902.0,114.36,2.61,85.36,8.39,-14.39,8.08,0.02
1902.5,115.86,2.62,86.66,8.25,-14.13,8.07,0.02
1903.0,113.54,2.6,88.58,8.09,-13.93,8.07,0.01
1903.5,109.26,2.58,91.13,7.95,-13.8,8.08,-0.0
1904.0,109.52,2.55,94.16,7.86,-13.7,8.07,-0.01
1904.5,111.38,2.54,95.83,7.83,-13.58,8.07,-0.01
1905.0,113.72,2.55,96.37,7.85,-13.48,8.08,-0.01
1905.5,115.99,2.54,96.99,7.91,-13.44,8.07,-0.0
1906.0,117.22,2.52,97.92,7.99,-13.51,8.07,0.0
1906.5,115.24,2.48,98.24,8.04,-13.54,8.08,-0.0
1907.0,112.54,2.46,97.97,8.02,-13.52,8.08,-0.0
1907.5,110.15,2.45,100.47,7.94,-13.6,8.08,-0.01
1908.0,109.59,2.45,104.12,7.82,-13.67,8.08,-0.01
1908.5,111.64,2.43,105.17,7.69,-13.54,8.07,-0.01
1909.0,114.34,2.37,104.57,7.55,-13.35,8.07,-0.0
1909.5,115.84,2.28,105.04,7.41,-13.27,8.08,-0.0
1910.0,117.42,2.2,107.32,7.23,-13.17,8.08,-0.01
1910.5,120.89,2.19,111.63,7.05,-12.92,8.08,-0.0
1911.0,123.31,2.24,117.9,6.9,-12.59,8.08,0.01
1911.5,126.74,2.32,123.35,6.79,-12.4,8.08,0.01
1912.0,132.47,2.39,122.79,6.75,-12.29,8.08,0.01
1912.5,127.71,2.4,116.25,6.76,-12.18,8.08,0.0
1913.0,115.84,2.32,112.14,6.81,-12.07,8.07,-0.0
1913.5,107.97,2.21,112.99,6.87,-12.03,8.08,0.0
1914.0,99.42,2.13,117.02,6.92,-12.09,8.08,0.01
1914.5,98.62,2.13,120.45,6.97,-12.31,8.08,0.02
1915.0,107.04,2.2,122.77,7.05,-12.67,8.08,0.02
1915.5,111.43,2.28,121.89,7.13,-13.1,8.08,0.02
1916.0,111.19,2.34,116.77,7.24,-13.58,8.08,0.02
1916.5,113.53,2.42,113.47,7.36,-13.9,8.08,0.04
1917.0,117.25,2.5,110.94,7.52,-13.93,8.08,0.06
1917.5,116.01,2.55,104.04,7.71,-13.8,8.08,0.04
1918.0,113.81,2.56,94.64,7.94,-13.7,8.08,0.01
1918.5,115.77,2.56,91.73,8.19,-13.72,8.08,0.0
1919.0,120.14,2.56,93.65,8.39,-13.9,8.08,0.0
1919.5,120.13,2.57,93.26,8.53,-14.15,8.08,0.01
1920.0,118.59,2.57,90.81,8.61,-14.29,8.07,0.02
1920.5,118.45,2.58,88.98,8.62,-14.23,8.08,0.01
1921.0,108.52,2.58,88.14,8.58,-13.98,8.08,0.01
1921.5,97.78,2.57,87.76,8.54,-13.7,8.07,0.01
1922.0,103.15,2.56,87.59,8.5,-13.57,8.07,0.02
1922.5,111.26,2.56,87.96,8.49,-13.54,8.07,0.02
1923.0,115.74,2.56,88.59,8.51,-13.65,8.08,0.02
1923.5,117.35,2.57,88.78,8.6,-13.9,8.08,0.02
1924.0,117.47,2.59,88.29,8.73,-14.31,8.08,0.03
1924.5,118.94,2.58,87.91,8.89,-15.01,8.07,0.03
1925.0,116.14,2.56,87.51,9.08,-15.97,8.07,0.03
1925.5,112.82,2.56,86.79,9.26,-17.0,8.07,0.03
1926.0,111.84,2.58,86.23,9.4,-17.93,8.08,0.04
1926.5,109.13,2.65,85.61,9.47,-18.53,8.08,0.06
1927.0,105.43,2.67,84.72,9.49,-18.79,8.07,0.06
1927.5,102.29,2.62,83.74,9.5,-18.86,8.07,0.04
1928.0,99.3,2.58,82.64,9.48,-18.62,8.07,0.02
1928.5,102.46,2.56,81.21,9.41,-17.9,8.07,0.02
1929.0,106.9,2.55,80.52,9.28,-16.96,8.08,0.0
1929.5,112.22,2.56,80.75,9.08,-16.22,8.08,-0.0
1930.0,114.79,2.57,82.25,8.87,-15.87,8.08,0.0
1930.5,108.61,2.57,85.2,8.68,-15.54,8.08,0.01
1931.0,104.43,2.57,87.53,8.57,-14.99,8.08,0.02
1931.5,104.51,2.56,88.17,8.5,-14.49,8.07,0.02
1932.0,110.32,2.55,88.24,8.46,-14.25,8.07,0.01
1932.5,114.99,2.53,88.88,8.42,-14.13,8.08,0.0
1933.0,112.31,2.53,90.44,8.39,-14.24,8.08,0.0
1933.5,112.21,2.53,90.58,8.38,-14.42,8.08,0.01
1934.0,114.58,2.54,90.03,8.4,-14.53,8.08,0.02
1934.5,119.28,2.55,89.59,8.44,-14.66,8.08,0.04
1935.0,125.59,2.54,89.26,8.51,-14.84,8.08,0.03
1935.5,128.02,2.53,89.04,8.57,-14.98,8.07,0.02
1936.0,128.32,2.53,89.06,8.62,-15.12,8.08,0.01
1936.5,128.12,2.52,89.04,8.69,-15.37,8.08,0.01
